"(0, 1, 0, 0, 1, 0, 0, 1, False)",-1.1081605492320352,-13.473762298500816,1.1595062940454992,-13.629926372503691,-12.870491448326051,-23.770921603592477
"(-1, 1, 0, 0, 0, 0, 0, 1, False)",-1.814774340543447,-1.4569044942767553,-1.1504165573628058,-14.837848096788171,-14.615282752171272,-24.935690487283605
"(-1, 1, 0, 0, 0, 1, 0, 1, False)",-15.076236989591225,-1.1840013254645145,-0.7013079296483062,-14.682776559556348,-14.328073934500217,-24.91447957538482
"(-1, 1, 0, 0, 0, 0, 0, 0, False)",-0.13924613593831767,-0.8176756794422041,-0.542220038698248,-0.8623610388645672,-14.466439189160274,-24.304836923946542
"(0, 1, 1, 1, 0, 0, 0, 0, False)",0.6463811404812623,0.5893209783318354,25.39708673322682,3.5548152472110157,-4.107381022657769,-17.63692788041954
"(0, 1, 1, 1, 0, 0, 0, 0, True)",0.18365343128815337,0.11379744203595257,2.7061834696408296,0.37526944775549675,-4.371985368423199,-6.418603880607572
"(0, 0, 0, 1, 0, 0, 0, 0, True)",2.3638526855352113,-0.12886953010651486,0.1764586872562306,-0.26205511593420516,-8.829161066953642,-9.032023011979517
"(-1, -1, 0, 1, 0, 0, 0, 0, True)",-0.4541418806893477,0.742705954841236,-0.789354175004037,3.7110477268029194,-9.153891762831327,-21.572425004827473
"(-1, -1, 0, 0, 0, 1, 1, 0, True)",-15.12230089360637,-0.7861852287186231,-15.383141850060078,-2.175151716017965,-10.167328148203003,-25.057019360631
"(-1, -1, 0, 0, 0, 0, 1, 0, True)",-1.0038603197691818,-0.7606823775255794,-14.938174666233916,0.31814961882168885,-9.935660372538958,-24.981676780248456
"(-1, 0, 1, 1, 0, 0, 0, 0, True)",-0.10166643275178366,6.477840613687738,-0.17606235902232298,-0.6254187614769283,-5.296098289594752,-11.177414799872736
"(-1, 1, 0, 0, 1, 0, 0, 1, True)",-1.2193328544447057,-14.165621203395848,-0.8237672208339906,-14.483166309874775,-9.190322427335001,-24.452497419039148
"(-1, 1, 0, 0, 0, 0, 0, 1, True)",-1.337596264632413,1.5213957602051924,-0.18883824347133607,-14.981922982986308,-9.972447498731741,-25.144757279632742
"(0, 0, 1, 0, 1, 0, 0, 1, True)",0.6559029968227783,-14.388400620766745,-1.0015671712270375,-14.191170150606087,-2.6540215787705224,-24.213438964178753
"(1, 0, 1, 0, 1, 0, 0, 1, True)",4.042457014665432,-13.318657026650655,-1.1974948015474152,-12.85610293213246,-1.8572165041505366,-23.470088165119762
"(1, -1, 1, 1, 1, 0, 0, 0, True)",1.0576963690434162,-14.776392470466195,-0.5976997973197523,-0.38972887352475366,-2.7717559961338467,-5.774355919789184
"(1, -1, 0, 1, 0, 0, 0, 0, True)",0.9379627797141274,-0.5027140514802632,-0.6853092248867483,0.7911856770804246,-9.24795862909178,-21.643746396118335
"(1, -1, 0, 0, 0, 1, 1, 0, True)",-15.33230331727667,-1.167976547103801,-15.300025758048065,-1.8447502141600913,-10.075976657659405,-25.482936700826738
"(1, -1, 0, 0, 1, 0, 0, 0, True)",-1.9925803832840754,-15.284054434735694,-0.9566191366422777,1.2432677928955358,-10.348084127232468,-25.281051553315162
"(1, -1, 0, 0, 1, 0, 1, 0, True)",-1.7639407919438808,-15.167162355519514,-15.289782157740808,-0.48322170917917706,-10.252737575109705,-25.15220332091989
"(1, 0, 0, 0, 0, 0, 0, 0, True)",6.672973469631437,0.43387659101548426,0.4384989167551184,0.06773281232275934,-7.618956028758298,-22.528052008672542
"(1, 0, 1, 1, 0, 0, 0, 0, True)",5.85449242110858,1.497396531671295,-0.15874437260659652,-0.04589172984848146,-2.5072276262040614,-17.18983505666987
"(0, -1, 0, 0, 0, 0, 1, 0, True)",-0.157129156837018,-1.3294661308852396,-14.36469952925565,1.4762739287835716,-9.206227897374788,-24.21972192076052
"(0, 0, 0, 0, 0, 0, 0, 0, True)",-0.5134179727177663,0.1698592404506794,-0.9746163531859964,2.070396311855506,-9.129349906105388,-24.2301039996905
"(-1, 0, 0, 0, 0, 1, 0, 0, True)",-13.572934181447774,1.1080172561904695,-0.8442693052052384,-1.0165776820263153,-8.8050066088548,-23.54132819886485
"(-1, 0, 0, 0, 0, 0, 0, 0, True)",0.6305057031244505,4.7786495601094,0.16548392914760784,0.007064055193255314,-8.558469119886006,-23.524618372217333
